,Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,hg/ha_yield
27028,Turkey,Wheat,2009,593,37651.15,14.95,25667
27029,Turkey,Wheat,2009,593,37651.15,18.41,25667
27030,Turkey,Maize,2010,593,38554.69,21.02,72614
27031,Turkey,Maize,2010,593,38554.69,13.27,72614
27032,Turkey,Maize,2010,593,38554.69,13.8,72614
27033,Turkey,Maize,2010,593,38554.69,15.6,72614
27034,Turkey,Maize,2010,593,38554.69,19.27,72614
27035,Turkey,Potatoes,2010,593,38554.69,21.02,323303
27036,Turkey,Potatoes,2010,593,38554.69,13.27,323303
27037,Turkey,Potatoes,2010,593,38554.69,13.8,323303
27038,Turkey,Potatoes,2010,593,38554.69,15.6,323303
27039,Turkey,Potatoes,2010,593,38554.69,19.27,323303
27040,Turkey,"Rice, paddy",2010,593,38554.69,21.02,86899
27041,Turkey,"Rice, paddy",2010,593,38554.69,13.27,86899
27042,Turkey,"Rice, paddy",2010,593,38554.69,13.8,86899
27043,Turkey,"Rice, paddy",2010,593,38554.69,15.6,86899
27044,Turkey,"Rice, paddy",2010,593,38554.69,19.27,86899
27045,Turkey,Sorghum,2010,593,38554.69,21.02,70968
27046,Turkey,Sorghum,2010,593,38554.69,13.27,70968
27047,Turkey,Sorghum,2010,593,38554.69,13.8,70968
27048,Turkey,Sorghum,2010,593,38554.69,15.6,70968
27049,Turkey,Sorghum,2010,593,38554.69,19.27,70968
27050,Turkey,Soybeans,2010,593,38554.69,21.02,36869
27051,Turkey,Soybeans,2010,593,38554.69,13.27,36869
27052,Turkey,Soybeans,2010,593,38554.69,13.8,36869
27053,Turkey,Soybeans,2010,593,38554.69,15.6,36869
27054,Turkey,Soybeans,2010,593,38554.69,19.27,36869
27055,Turkey,Wheat,2010,593,38554.69,21.02,24400
27056,Turkey,Wheat,2010,593,38554.69,13.27,24400
27057,Turkey,Wheat,2010,593,38554.69,13.8,24400
27058,Turkey,Wheat,2010,593,38554.69,15.6,24400
27059,Turkey,Wheat,2010,593,38554.69,19.27,24400
27060,Turkey,Maize,2011,593,39534.43,19.36,71707
27061,Turkey,Maize,2011,593,39534.43,10.39,71707
27062,Turkey,Maize,2011,593,39534.43,11.6,71707
27063,Turkey,Maize,2011,593,39534.43,13.65,71707
27064,Turkey,Maize,2011,593,39534.43,17.6,71707
27065,Turkey,Potatoes,2011,593,39534.43,19.36,324041
27066,Turkey,Potatoes,2011,593,39534.43,10.39,324041
27067,Turkey,Potatoes,2011,593,39534.43,11.6,324041
27068,Turkey,Potatoes,2011,593,39534.43,13.65,324041
27069,Turkey,Potatoes,2011,593,39534.43,17.6,324041
27070,Turkey,"Rice, paddy",2011,593,39534.43,19.36,90559
27071,Turkey,"Rice, paddy",2011,593,39534.43,10.39,90559
27072,Turkey,"Rice, paddy",2011,593,39534.43,11.6,90559
27073,Turkey,"Rice, paddy",2011,593,39534.43,13.65,90559
27074,Turkey,"Rice, paddy",2011,593,39534.43,17.6,90559
27075,Turkey,Sorghum,2011,593,39534.43,19.36,69231
27076,Turkey,Sorghum,2011,593,39534.43,10.39,69231
27077,Turkey,Sorghum,2011,593,39534.43,11.6,69231
27078,Turkey,Sorghum,2011,593,39534.43,13.65,69231
27079,Turkey,Sorghum,2011,593,39534.43,17.6,69231
27080,Turkey,Soybeans,2011,593,39534.43,19.36,38704
27081,Turkey,Soybeans,2011,593,39534.43,10.39,38704
27082,Turkey,Soybeans,2011,593,39534.43,11.6,38704
27083,Turkey,Soybeans,2011,593,39534.43,13.65,38704
27084,Turkey,Soybeans,2011,593,39534.43,17.6,38704
27085,Turkey,Wheat,2011,593,39534.43,19.36,27038
27086,Turkey,Wheat,2011,593,39534.43,10.39,27038
27087,Turkey,Wheat,2011,593,39534.43,11.6,27038
27088,Turkey,Wheat,2011,593,39534.43,13.65,27038
27089,Turkey,Wheat,2011,593,39534.43,17.6,27038
27090,Turkey,Maize,2012,593,42610.59,19.92,73884
27091,Turkey,Maize,2012,593,42610.59,11.45,73884
27092,Turkey,Maize,2012,593,42610.59,12.71,73884
27093,Turkey,Maize,2012,593,42610.59,14.97,73884
27094,Turkey,Maize,2012,593,42610.59,18.54,73884
27095,Turkey,Potatoes,2012,593,42610.59,19.92,280384
27096,Turkey,Potatoes,2012,593,42610.59,11.45,280384
27097,Turkey,Potatoes,2012,593,42610.59,12.71,280384
27098,Turkey,Potatoes,2012,593,42610.59,14.97,280384
27099,Turkey,Potatoes,2012,593,42610.59,18.54,280384
27100,Turkey,"Rice, paddy",2012,593,42610.59,19.92,73539
27101,Turkey,"Rice, paddy",2012,593,42610.59,11.45,73539
27102,Turkey,"Rice, paddy",2012,593,42610.59,12.71,73539
27103,Turkey,"Rice, paddy",2012,593,42610.59,14.97,73539
27104,Turkey,"Rice, paddy",2012,593,42610.59,18.54,73539
27105,Turkey,Sorghum,2012,593,42610.59,19.92,76000
27106,Turkey,Sorghum,2012,593,42610.59,11.45,76000
27107,Turkey,Sorghum,2012,593,42610.59,12.71,76000
27108,Turkey,Sorghum,2012,593,42610.59,14.97,76000
27109,Turkey,Sorghum,2012,593,42610.59,18.54,76000
27110,Turkey,Soybeans,2012,593,42610.59,19.92,36394
27111,Turkey,Soybeans,2012,593,42610.59,11.45,36394
27112,Turkey,Soybeans,2012,593,42610.59,12.71,36394
27113,Turkey,Soybeans,2012,593,42610.59,14.97,36394
27114,Turkey,Soybeans,2012,593,42610.59,18.54,36394
27115,Turkey,Wheat,2012,593,42610.59,19.92,26723
27116,Turkey,Wheat,2012,593,42610.59,11.45,26723
27117,Turkey,Wheat,2012,593,42610.59,12.71,26723
27118,Turkey,Wheat,2012,593,42610.59,14.97,26723
27119,Turkey,Wheat,2012,593,42610.59,18.54,26723
27120,Turkey,Maize,2013,593,39440,20.22,89499
27121,Turkey,Maize,2013,593,39440,13.27,89499
27122,Turkey,Maize,2013,593,39440,14.07,89499
27123,Turkey,Maize,2013,593,39440,16.02,89499
27124,Turkey,Maize,2013,593,39440,19.21,89499
27125,Turkey,Potatoes,2013,593,39440,20.22,315329
27126,Turkey,Potatoes,2013,593,39440,13.27,315329
27127,Turkey,Potatoes,2013,593,39440,14.07,315329
27128,Turkey,Potatoes,2013,593,39440,16.02,315329
27129,Turkey,Potatoes,2013,593,39440,19.21,315329
27130,Turkey,"Rice, paddy",2013,593,39440,20.22,81380
27131,Turkey,"Rice, paddy",2013,593,39440,13.27,81380
27132,Turkey,"Rice, paddy",2013,593,39440,14.07,81380
27133,Turkey,"Rice, paddy",2013,593,39440,16.02,81380
27134,Turkey,"Rice, paddy",2013,593,39440,19.21,81380
27135,Turkey,Sorghum,2013,593,39440,20.22,26544
27136,Turkey,Sorghum,2013,593,39440,13.27,26544
27137,Turkey,Sorghum,2013,593,39440,14.07,26544
27138,Turkey,Sorghum,2013,593,39440,16.02,26544
27139,Turkey,Sorghum,2013,593,39440,19.21,26544
27140,Turkey,Soybeans,2013,593,39440,20.22,41609
27141,Turkey,Soybeans,2013,593,39440,13.27,41609
27142,Turkey,Soybeans,2013,593,39440,14.07,41609
27143,Turkey,Soybeans,2013,593,39440,16.02,41609
27144,Turkey,Soybeans,2013,593,39440,19.21,41609
27145,Turkey,Wheat,2013,593,39440,20.22,28451
27146,Turkey,Wheat,2013,593,39440,13.27,28451
27147,Turkey,Wheat,2013,593,39440,14.07,28451
27148,Turkey,Wheat,2013,593,39440,16.02,28451
27149,Turkey,Wheat,2013,593,39440,19.21,28451
27150,Uganda,Cassava,1990,1180,72,23.36,83010
27151,Uganda,Maize,1990,1180,72,23.36,15012
27152,Uganda,Plantains and others,1990,1180,72,23.36,56499
27153,Uganda,Potatoes,1990,1180,72,23.36,70000
27154,Uganda,"Rice, paddy",1990,1180,72,23.36,13846
27155,Uganda,Sorghum,1990,1180,72,23.36,15000
27156,Uganda,Soybeans,1990,1180,72,23.36,9927
27157,Uganda,Sweet potatoes,1990,1180,72,23.36,41009
27158,Uganda,Wheat,1990,1180,72,23.36,20000
27159,Uganda,Cassava,1991,1180,72,23.3,83008
27160,Uganda,Maize,1991,1180,72,23.3,13500
27161,Uganda,Plantains and others,1991,1180,72,23.3,56503
27162,Uganda,Potatoes,1991,1180,72,23.3,71885
27163,Uganda,"Rice, paddy",1991,1180,72,23.3,13556
27164,Uganda,Sorghum,1991,1180,72,23.3,14819
27165,Uganda,Soybeans,1991,1180,72,23.3,10926
27166,Uganda,Sweet potatoes,1991,1180,72,23.3,41978
27167,Uganda,Wheat,1991,1180,72,23.3,18000
27168,Uganda,Cassava,1992,1180,72,23.46,80000
27169,Uganda,Maize,1992,1180,72,23.46,15000
27170,Uganda,Plantains and others,1992,1180,72,23.46,53502
27171,Uganda,Potatoes,1992,1180,72,23.46,72432
27172,Uganda,"Rice, paddy",1992,1180,72,23.46,13600
27173,Uganda,Sorghum,1992,1180,72,23.46,15000
27174,Uganda,Soybeans,1992,1180,72,23.46,10000
27175,Uganda,Sweet potatoes,1992,1180,72,23.46,43100
27176,Uganda,Wheat,1992,1180,72,23.46,17600
27177,Uganda,Cassava,1993,1180,71,23.62,85068
27178,Uganda,Maize,1993,1180,71,23.62,15984
27179,Uganda,Plantains and others,1993,1180,71,23.62,55255
27180,Uganda,Potatoes,1993,1180,71,23.62,80000
27181,Uganda,"Rice, paddy",1993,1180,71,23.62,13962
27182,Uganda,Sorghum,1993,1180,71,23.62,15020
27183,Uganda,Soybeans,1993,1180,71,23.62,10308
27184,Uganda,Sweet potatoes,1993,1180,71,23.62,42565
27185,Uganda,Wheat,1993,1180,71,23.62,18000
27186,Uganda,Cassava,1994,1180,59,23.6,65000
27187,Uganda,Maize,1994,1180,59,23.6,15098
27188,Uganda,Plantains and others,1994,1180,59,23.6,56667
27189,Uganda,Potatoes,1994,1180,59,23.6,83636
27190,Uganda,"Rice, paddy",1994,1180,59,23.6,14000
27191,Uganda,Sorghum,1994,1180,59,23.6,15000
27192,Uganda,Soybeans,1994,1180,59,23.6,11029
27193,Uganda,Sweet potatoes,1994,1180,59,23.6,45011
27194,Uganda,Wheat,1994,1180,59,23.6,18000
27195,Uganda,Cassava,1995,1180,88,23.72,66988
27196,Uganda,Maize,1995,1180,88,23.72,15989
27197,Uganda,Plantains and others,1995,1180,88,23.72,59603
27198,Uganda,Potatoes,1995,1180,88,23.72,80400
27199,Uganda,"Rice, paddy",1995,1180,88,23.72,14000
27200,Uganda,Sorghum,1995,1180,88,23.72,15000
27201,Uganda,Soybeans,1995,1180,88,23.72,10972
27202,Uganda,Sweet potatoes,1995,1180,88,23.72,45000
27203,Uganda,Wheat,1995,1180,88,23.72,18000
27204,Uganda,Cassava,1996,1180,88,23.49,67015
27205,Uganda,Maize,1996,1180,88,23.49,12997
27206,Uganda,Plantains and others,1996,1180,88,23.49,60000
27207,Uganda,Potatoes,1996,1180,88,23.49,60000
27208,Uganda,"Rice, paddy",1996,1180,88,23.49,14138
27209,Uganda,Sorghum,1996,1180,88,23.49,10996
27210,Uganda,Soybeans,1996,1180,88,23.49,11447
27211,Uganda,Sweet potatoes,1996,1180,88,23.49,30000
27212,Uganda,Wheat,1996,1180,88,23.49,18000
27213,Uganda,Cassava,1997,1180,88,24.04,66988
27214,Uganda,Maize,1997,1180,88,24.04,12375
27215,Uganda,Plantains and others,1997,1180,88,24.04,60488
27216,Uganda,Potatoes,1997,1180,88,24.04,64286
27217,Uganda,"Rice, paddy",1997,1180,88,24.04,13333
27218,Uganda,Sorghum,1997,1180,88,24.04,10652
27219,Uganda,Soybeans,1997,1180,88,24.04,11053
27220,Uganda,Sweet potatoes,1997,1180,88,24.04,35803
27221,Uganda,Wheat,1997,1180,88,24.04,18000
27222,Uganda,Cassava,1998,1180,88,23.97,90000
27223,Uganda,Maize,1998,1180,88,23.97,15000
27224,Uganda,Plantains and others,1998,1180,88,23.97,60000
27225,Uganda,Potatoes,1998,1180,88,23.97,64000
27226,Uganda,"Rice, paddy",1998,1180,88,23.97,14063
27227,Uganda,Sorghum,1998,1180,88,23.97,15000
27228,Uganda,Soybeans,1998,1180,88,23.97,11500
27229,Uganda,Sweet potatoes,1998,1180,88,23.97,40000
27230,Uganda,Wheat,1998,1180,88,23.97,18000
27231,Uganda,Cassava,1999,1180,88,23.52,130000
27232,Uganda,Maize,1999,1180,88,23.52,17319
27233,Uganda,Plantains and others,1999,1180,88,23.52,57000
27234,Uganda,Potatoes,1999,1180,88,23.52,70156
27235,Uganda,"Rice, paddy",1999,1180,88,23.52,13971
27236,Uganda,Sorghum,1999,1180,88,23.52,15018
27237,Uganda,Soybeans,1999,1180,88,23.52,12024
27238,Uganda,Sweet potatoes,1999,1180,88,23.52,43673
27239,Uganda,Wheat,1999,1180,88,23.52,18333
27240,Uganda,Cassava,2000,1180,88,23.75,123840
27241,Uganda,Maize,2000,1180,88,23.75,17424
27242,Uganda,Plantains and others,2000,1180,88,23.75,58999
27243,Uganda,Potatoes,2000,1180,88,23.75,70294
27244,Uganda,"Rice, paddy",2000,1180,88,23.75,15139
27245,Uganda,Sorghum,2000,1180,88,23.75,12893
27246,Uganda,Soybeans,2000,1180,88,23.75,12075
27247,Uganda,Sweet potatoes,2000,1180,88,23.75,43207
27248,Uganda,Wheat,2000,1180,88,23.75,17143
27249,Uganda,Cassava,2001,1180,88,23.47,135000
27250,Uganda,Maize,2001,1180,88,23.47,18006
27251,Uganda,Plantains and others,2001,1180,88,23.47,60000
27252,Uganda,Potatoes,2001,1180,88,23.47,69589
27253,Uganda,"Rice, paddy",2001,1180,88,23.47,15000
27254,Uganda,Sorghum,2001,1180,88,23.47,15000
27255,Uganda,Soybeans,2001,1180,88,23.47,11339
27256,Uganda,Sweet potatoes,2001,1180,88,23.47,43969
27257,Uganda,Wheat,2001,1180,88,23.47,17500
27258,Uganda,Cassava,2002,1180,88,23.99,135000
27259,Uganda,Maize,2002,1180,88,23.99,18003
27260,Uganda,Plantains and others,2002,1180,88,23.99,60000
27261,Uganda,Potatoes,2002,1180,88,23.99,70000
27262,Uganda,"Rice, paddy",2002,1180,88,23.99,15000
27263,Uganda,Sorghum,2002,1180,88,23.99,14982
27264,Uganda,Soybeans,2002,1180,88,23.99,10993
27265,Uganda,Sweet potatoes,2002,1180,88,23.99,44007
27266,Uganda,Wheat,2002,1180,88,23.99,17500
27267,Uganda,Cassava,2004,1180,88,24.02,135135
27268,Uganda,Maize,2004,1180,88,24.02,14400
27269,Uganda,Plantains and others,2004,1180,88,24.02,58000
27270,Uganda,Potatoes,2004,1180,88,24.02,69036
27271,Uganda,"Rice, paddy",2004,1180,88,24.02,13011
27272,Uganda,Sorghum,2004,1180,88,24.02,14000
27273,Uganda,Soybeans,2004,1180,88,24.02,10972
27274,Uganda,Sweet potatoes,2004,1180,88,24.02,44020
27275,Uganda,Wheat,2004,1180,88,24.02,16667
27276,Uganda,Cassava,2005,1180,88,24.29,144083
27277,Uganda,Maize,2005,1180,88,24.29,15859
27278,Uganda,Plantains and others,2005,1180,88,24.29,54000
27279,Uganda,Potatoes,2005,1180,88,24.29,68023
27280,Uganda,"Rice, paddy",2005,1180,88,24.29,15000
27281,Uganda,Sorghum,2005,1180,88,24.29,15272
27282,Uganda,Soybeans,2005,1180,88,24.29,10972
27283,Uganda,Sweet potatoes,2005,1180,88,24.29,44136
27284,Uganda,Wheat,2005,1180,88,24.29,16667
27285,Uganda,Cassava,2006,1180,88,23.95,129974
27286,Uganda,Maize,2006,1180,88,23.95,15361
27287,Uganda,Plantains and others,2006,1180,88,23.95,53989
27288,Uganda,Potatoes,2006,1180,88,23.95,69778
27289,Uganda,"Rice, paddy",2006,1180,88,23.95,13628
27290,Uganda,Sorghum,2006,1180,88,23.95,14286
27291,Uganda,Soybeans,2006,1180,88,23.95,12069
27292,Uganda,Sweet potatoes,2006,1180,88,23.95,45000
27293,Uganda,Wheat,2006,1180,88,23.95,18000
27294,Uganda,Cassava,2007,1180,88,23.68,128834
27295,Uganda,Maize,2007,1180,88,23.68,14950
27296,Uganda,Plantains and others,2007,1180,88,23.68,55012
27297,Uganda,Potatoes,2007,1180,88,23.68,69892
27298,Uganda,"Rice, paddy",2007,1180,88,23.68,13613
27299,Uganda,Sorghum,2007,1180,88,23.68,14573
27300,Uganda,Soybeans,2007,1180,88,23.68,11973
27301,Uganda,Sweet potatoes,2007,1180,88,23.68,45912
27302,Uganda,Wheat,2007,1180,88,23.68,17273
27303,Uganda,Cassava,2008,1180,88,23.68,72252
27304,Uganda,Maize,2008,1180,88,23.68,22005
27305,Uganda,Plantains and others,2008,1180,88,23.68,46017
27306,Uganda,Potatoes,2008,1180,88,23.68,47419
27307,Uganda,"Rice, paddy",2008,1180,88,23.68,13895
27308,Uganda,Sorghum,2008,1180,88,23.68,10663
27309,Uganda,Soybeans,2008,1180,88,23.68,7097
27310,Uganda,Sweet potatoes,2008,1180,88,23.68,42014
27311,Uganda,Wheat,2008,1180,88,23.68,17273
27312,Uganda,Cassava,2009,1180,88,24.18,71829
27313,Uganda,Maize,2009,1180,88,24.18,24996
27314,Uganda,Plantains and others,2009,1180,88,24.18,48004
27315,Uganda,Potatoes,2009,1180,88,24.18,46286
27316,Uganda,"Rice, paddy",2009,1180,88,24.18,23926
27317,Uganda,Sorghum,2009,1180,88,24.18,11009
27318,Uganda,Soybeans,2009,1180,88,24.18,6000
27319,Uganda,Sweet potatoes,2009,1180,88,24.18,41965
27320,Uganda,Wheat,2009,1180,88,24.18,16667
27321,Uganda,Cassava,2010,1180,88,24.14,61120
27322,Uganda,Maize,2010,1180,88,24.14,22999
27323,Uganda,Plantains and others,2010,1180,88,24.14,48000
27324,Uganda,Potatoes,2010,1180,88,24.14,47714
27325,Uganda,"Rice, paddy",2010,1180,88,24.14,25070
27326,Uganda,Sorghum,2010,1180,88,24.14,11008
27327,Uganda,Soybeans,2010,1180,88,24.14,6000
27328,Uganda,Sweet potatoes,2010,1180,88,24.14,44955
27329,Uganda,Wheat,2010,1180,88,24.14,16667
27330,Uganda,Cassava,2011,1180,88,23.89,48728
27331,Uganda,Maize,2011,1180,88,23.89,23999
27332,Uganda,Plantains and others,2011,1180,88,23.89,48000
27333,Uganda,Potatoes,2011,1180,88,23.89,49920
27334,Uganda,"Rice, paddy",2011,1180,88,23.89,25889
27335,Uganda,Sorghum,2011,1180,88,23.89,12005
27336,Uganda,Soybeans,2011,1180,88,23.89,7000
27337,Uganda,Sweet potatoes,2011,1180,88,23.89,40000
27338,Uganda,Wheat,2011,1180,88,23.89,17692
27339,Uganda,Cassava,2012,1180,88,24.03,32973
27340,Uganda,Maize,2012,1180,88,24.03,24996
27341,Uganda,Plantains and others,2012,1180,88,24.03,45999
27342,Uganda,Potatoes,2012,1180,88,24.03,49440
27343,Uganda,"Rice, paddy",2012,1180,88,24.03,23043
27344,Uganda,Sorghum,2012,1180,88,24.03,9008
27345,Uganda,Soybeans,2012,1180,88,24.03,5001
27346,Uganda,Sweet potatoes,2012,1180,88,24.03,40978
27347,Uganda,Wheat,2012,1180,88,24.03,14286
27348,Uganda,Cassava,2013,1180,88,24.13,35006
27349,Uganda,Maize,2013,1180,88,24.13,24949
27350,Uganda,Plantains and others,2013,1180,88,24.13,45000
27351,Uganda,Potatoes,2013,1180,88,24.13,45013
27352,Uganda,"Rice, paddy",2013,1180,88,24.13,23011
27353,Uganda,Sorghum,2013,1180,88,24.13,8016
27354,Uganda,Soybeans,2013,1180,88,24.13,5000
27355,Uganda,Sweet potatoes,2013,1180,88,24.13,40059
27356,Uganda,Wheat,2013,1180,88,24.13,14286
27357,Ukraine,Maize,1992,565,66772,8.07,25072
27358,Ukraine,Potatoes,1992,565,66772,8.07,118906
27359,Ukraine,"Rice, paddy",1992,565,66772,8.07,37722
27360,Ukraine,Sorghum,1992,565,66772,8.07,8571
27361,Ukraine,Soybeans,1992,565,66772,8.07,7836
27362,Ukraine,Wheat,1992,565,66772,8.07,30926
27363,Ukraine,Maize,1993,565,61843.46,6.89,28445
27364,Ukraine,Potatoes,1993,565,61843.46,6.89,136956
27365,Ukraine,"Rice, paddy",1993,565,61843.46,6.89,29565
27366,Ukraine,Sorghum,1993,565,61843.46,6.89,7143
27367,Ukraine,Soybeans,1993,565,61843.46,6.89,8714
27368,Ukraine,Wheat,1993,565,61843.46,6.89,37980
27369,Ukraine,Maize,1994,565,56914.93,7.98,23614
27370,Ukraine,Potatoes,1994,565,56914.93,7.98,105449
27371,Ukraine,"Rice, paddy",1994,565,56914.93,7.98,35909
27372,Ukraine,Sorghum,1994,565,56914.93,7.98,6000
27373,Ukraine,Soybeans,1994,565,56914.93,7.98,7203
27374,Ukraine,Wheat,1994,565,56914.93,7.98,30745
27375,Ukraine,Maize,1995,565,51986.39,8.26,29207
27376,Ukraine,Potatoes,1995,565,51986.39,8.26,96233
27377,Ukraine,"Rice, paddy",1995,565,51986.39,8.26,36409
27378,Ukraine,Sorghum,1995,565,51986.39,8.26,8942
27379,Ukraine,Soybeans,1995,565,51986.39,8.26,9679
27380,Ukraine,Wheat,1995,565,51986.39,8.26,29699
27381,Ukraine,Maize,1996,565,47057.85,7,27365
27382,Ukraine,Potatoes,1996,565,47057.85,7,118859
27383,Ukraine,"Rice, paddy",1996,565,47057.85,7,35518
27384,Ukraine,Sorghum,1996,565,47057.85,7,7143
27385,Ukraine,Soybeans,1996,565,47057.85,7,9375
27386,Ukraine,Wheat,1996,565,47057.85,7,22993
27387,Ukraine,Maize,1997,565,42129.32,7.21,32628
27388,Ukraine,Potatoes,1997,565,42129.32,7.21,105875
27389,Ukraine,"Rice, paddy",1997,565,42129.32,7.21,28889
27390,Ukraine,Sorghum,1997,565,42129.32,7.21,8675
27391,Ukraine,Soybeans,1997,565,42129.32,7.21,13565
27392,Ukraine,Wheat,1997,565,42129.32,7.21,28277
27393,Ukraine,Maize,1998,565,37200.78,7.74,25342
27394,Ukraine,Potatoes,1998,565,37200.78,7.74,101804
27395,Ukraine,"Rice, paddy",1998,565,37200.78,7.74,30286
27396,Ukraine,Sorghum,1998,565,37200.78,7.74,6087
27397,Ukraine,Soybeans,1998,565,37200.78,7.74,11412
27398,Ukraine,Wheat,1998,565,37200.78,7.74,26479
27399,Ukraine,Maize,1999,565,32272.25,8.97,25220
27400,Ukraine,Potatoes,1999,565,32272.25,8.97,82026
27401,Ukraine,"Rice, paddy",1999,565,32272.25,8.97,29041
27402,Ukraine,Sorghum,1999,565,32272.25,8.97,6964
27403,Ukraine,Soybeans,1999,565,32272.25,8.97,10733
27404,Ukraine,Wheat,1999,565,32272.25,8.97,22903
27405,Ukraine,Maize,2000,565,27343.71,8.82,30091
27406,Ukraine,Potatoes,2000,565,27343.71,8.82,121632
27407,Ukraine,"Rice, paddy",2000,565,27343.71,8.82,35595
27408,Ukraine,Sorghum,2000,565,27343.71,8.82,11458
27409,Ukraine,Soybeans,2000,565,27343.71,8.82,10627
27410,Ukraine,Wheat,2000,565,27343.71,8.82,19756
27411,Ukraine,Maize,2001,565,22415.17,8.42,32425
27412,Ukraine,Potatoes,2001,565,22415.17,8.42,108079
27413,Ukraine,"Rice, paddy",2001,565,22415.17,8.42,36548
27414,Ukraine,Sorghum,2001,565,22415.17,8.42,9952
27415,Ukraine,Soybeans,2001,565,22415.17,8.42,10123
27416,Ukraine,Wheat,2001,565,22415.17,8.42,31020
27417,Ukraine,Maize,2002,565,17486.64,8.87,35167
27418,Ukraine,Potatoes,2002,565,17486.64,8.87,104374
27419,Ukraine,"Rice, paddy",2002,565,17486.64,8.87,39894
27420,Ukraine,Sorghum,2002,565,17486.64,8.87,13276
27421,Ukraine,Soybeans,2002,565,17486.64,8.87,12699
27422,Ukraine,Wheat,2002,565,17486.64,8.87,30455
27423,Ukraine,Maize,2004,565,15344.4,8.32,38558
27424,Ukraine,Potatoes,2004,565,15344.4,8.32,133386
27425,Ukraine,"Rice, paddy",2004,565,15344.4,8.32,37746
27426,Ukraine,Sorghum,2004,565,15344.4,8.32,18258
27427,Ukraine,Soybeans,2004,565,15344.4,8.32,14175
27428,Ukraine,Wheat,2004,565,15344.4,8.32,31661
27429,Ukraine,Maize,2005,565,23021.7,8.39,43185
27430,Ukraine,Potatoes,2005,565,23021.7,8.39,128388
27431,Ukraine,"Rice, paddy",2005,565,23021.7,8.39,43458
27432,Ukraine,Sorghum,2005,565,23021.7,8.39,26816
27433,Ukraine,Soybeans,2005,565,23021.7,8.39,14527
27434,Ukraine,Wheat,2005,565,23021.7,8.39,28457
27435,Ukraine,Maize,2006,565,28832.6,7.88,37352
27436,Ukraine,Potatoes,2006,565,28832.6,7.88,133199
27437,Ukraine,"Rice, paddy",2006,565,28832.6,7.88,46065
27438,Ukraine,Sorghum,2006,565,28832.6,7.88,18587
27439,Ukraine,Soybeans,2006,565,28832.6,7.88,12445
27440,Ukraine,Wheat,2006,565,28832.6,7.88,25308
27441,Ukraine,Maize,2007,565,36476,9.46,39001
27442,Ukraine,Potatoes,2007,565,36476,9.46,131439
27443,Ukraine,"Rice, paddy",2007,565,36476,9.46,51185
